epoch,train_loss,val_loss,train_acc,val_acc,train_balanced_acc,val_balanced_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1,val_min_class_acc,val_max_class_acc,val_class_gap,val_composite_score,fairness_ok,train_class_acc_Discoide,val_class_acc_Discoide,train_class_acc_Levallois,val_class_acc_Levallois,train_class_acc_Laminaire,val_class_acc_Laminaire
0,0.9306011108251718,2.367744139262608,0.546583850931677,0.48514851485148514,0.5360549688339233,0.3333333333333333,0.5481811871921325,0.2353690814626017,0.546583850931677,0.48514851485148514,0.5469289665950022,0.316963696369637,0.0,1.0,1.0,0.15333333333333332,False,0.42786069651741293,0.0,0.576530612244898,1.0,0.6037735849056604,0.0
1,0.8489688887045934,2.0739168439592635,0.6149068322981367,0.31683168316831684,0.5780467391014099,0.3678603516878449,0.6217989397805719,0.5200175695225201,0.6149068322981367,0.31683168316831684,0.6093780906979255,0.2176537064025813,0.0,0.9811320900917053,0.9811320900917053,0.19125657547133798,False,0.527363184079602,0.0,0.7397959183673469,0.12244897959183673,0.4669811320754717,0.9811320754716981
2,0.8513420155415168,1.0398723568235124,0.6186335403726708,0.5495049504950495,0.5904474854469299,0.5970753081106657,0.6179574960985521,0.6325767604531869,0.6186335403726708,0.5495049504950495,0.6162393570472823,0.5418661449009894,0.3979591727256775,0.9215686321258545,0.523609459400177,0.5028256054186339,False,0.5124378109452736,0.9215686274509803,0.7117346938775511,0.3979591836734694,0.5471698113207547,0.4716981132075472
3,0.7769276683147137,0.900296654020037,0.653416149068323,0.5891089108910891,0.6307954788208008,0.6037521927009797,0.6555583208125508,0.6286185761433286,0.653416149068323,0.5891089108910891,0.6516499113443004,0.5967232483289138,0.5408163070678711,0.6666666865348816,0.1258503794670105,0.5810991243969178,True,0.5920398009950248,0.6666666666666666,0.7295918367346939,0.5408163265306123,0.5707547169811321,0.6037735849056604
4,0.7951003335989438,0.8716334700584412,0.639751552795031,0.5643564356435643,0.6171957850456238,0.6185845407345328,0.6456635184577586,0.644038541785213,0.639751552795031,0.5643564356435643,0.6384240190954001,0.5593235682401266,0.3877550959587097,0.9019607901573181,0.5142056941986084,0.5260275157787834,False,0.5970149253731343,0.9019607843137255,0.7168367346938775,0.3877551020408163,0.5377358490566038,0.5660377358490566
5,0.7754899057058188,0.8422035234315055,0.6472049689440994,0.6336633663366337,0.6267682909965515,0.6803966869766774,0.6522570776425098,0.6853904866862846,0.6472049689440994,0.6336633663366337,0.6448382196264021,0.6302510315240306,0.47959184646606445,0.8823529481887817,0.4027611017227173,0.6078996886665883,False,0.6467661691542289,0.8823529411764706,0.7193877551020408,0.47959183673469385,0.5141509433962265,0.6792452830188679
6,0.7253765693077674,0.9060005034719195,0.662111801242236,0.5693069306930693,0.6310391426086426,0.6359323603655298,0.6615020772308413,0.645084900224848,0.662111801242236,0.5693069306930693,0.657933533243965,0.5550441009013182,0.3469387888908386,0.8627451062202454,0.5158063173294067,0.5430872232462366,False,0.5124378109452736,0.8627450980392157,0.7627551020408163,0.3469387755102041,0.6179245283018868,0.6981132075471698
7,0.7378284954107724,0.8201787556920733,0.6571428571428571,0.6485148514851485,0.6618669629096985,0.6305503333408834,0.664594393520456,0.6443615790150444,0.6571428571428571,0.6485148514851485,0.658414847043208,0.6447503296862871,0.47058823704719543,0.7169811129570007,0.2463928759098053,0.5861996156771184,False,0.6965174129353234,0.47058823529411764,0.6428571428571429,0.7040816326530612,0.6462264150943396,0.7169811320754716
8,0.7704064593865321,0.9592079945972988,0.6571428571428571,0.5445544554455446,0.6378841400146484,0.5907859999345649,0.6560339884887351,0.6419210186729706,0.6571428571428571,0.5445544554455446,0.6556604561841477,0.53844967221594,0.3979591727256775,0.9215686321258545,0.523609459400177,0.49653629724253306,False,0.5621890547263682,0.9215686274509803,0.7193877551020408,0.3979591836734694,0.6320754716981132,0.4528301886792453
9,0.761929220878161,0.796318028654371,0.6347826086956522,0.6831683168316832,0.6098739504814148,0.6927148217777677,0.638272929116919,0.7042828190055528,0.6347826086956522,0.6831683168316832,0.6333396742115158,0.6864326013013216,0.6530612111091614,0.7647058963775635,0.1116446852684021,0.6726187784294553,True,0.5373134328358209,0.7647058823529411,0.7168367346938775,0.6530612244897959,0.5754716981132075,0.660377358490566
