epoch,train_loss,val_loss,train_acc,val_acc,train_balanced_acc,val_balanced_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1,val_min_class_acc,val_max_class_acc,val_class_gap,val_composite_score,fairness_ok,train_class_acc_Discoide,val_class_acc_Discoide,train_class_acc_Levallois,val_class_acc_Levallois,train_class_acc_Laminaire,val_class_acc_Laminaire
4,0.7206233625228589,0.8504598566464016,0.6894409937888198,0.6683168316831684,0.6684174537658691,0.5983701656763335,0.6907503992506435,0.701047721168878,0.6894409937888198,0.6683168316831684,0.6880226796176178,0.6414919205747373,0.27450981736183167,0.8979591727256775,0.6234493553638458,0.48614928171084126,False,0.6318407960199005,0.27450980392156865,0.7602040816326531,0.8979591836734694,0.6132075471698113,0.6226415094339622
5,0.6085844441102102,0.8488993304116386,0.7354037267080745,0.6237623762376238,0.7181017994880676,0.6492571871515902,0.7359460080384752,0.6612952801304227,0.7354037267080745,0.6237623762376238,0.7343624713359354,0.6265141566272249,0.5408163070678711,0.7843137383460999,0.24349743127822876,0.6054276495215091,True,0.6417910447761194,0.7843137254901961,0.7908163265306123,0.5408163265306123,0.7216981132075472,0.6226415094339622
6,0.5761629234139736,1.043747501713889,0.7366459627329193,0.6089108910891089,0.7183687090873718,0.5821372574186907,0.7397394165286376,0.6013844241567013,0.7366459627329193,0.6089108910891089,0.7358814602035064,0.6036757828545183,0.3921568691730499,0.6938775777816772,0.3017207086086273,0.5278275298691378,False,0.6915422885572139,0.39215686274509803,0.798469387755102,0.6938775510204082,0.6650943396226415,0.660377358490566
7,0.5796541628929285,0.9103167653083801,0.7416149068322981,0.6435643564356436,0.7261018753051758,0.6513108388009292,0.7434031204883498,0.6910671239624044,0.7416149068322981,0.6435643564356436,0.7412406607310809,0.6484568610506033,0.5471698045730591,0.7843137383460999,0.23714393377304077,0.6086249307217819,True,0.6915422885572139,0.7843137254901961,0.7933673469387755,0.6224489795918368,0.6933962264150944,0.5471698113207547
8,0.8334251802701217,0.8646069254193988,0.6335403726708074,0.6633663366336634,0.6171900629997253,0.7005582107056659,0.6358078375041609,0.720959688605724,0.6335403726708074,0.6633663366336634,0.6330425396477848,0.6664287439196881,0.5408163070678711,0.8627451062202454,0.32192879915237427,0.6426110268582386,True,0.5920398009950248,0.8627450980392157,0.6887755102040817,0.5408163265306123,0.5707547169811321,0.6981132075471698
9,0.7644355216851602,0.7346148831503732,0.6447204968944099,0.6485148514851485,0.6334208846092224,0.6597481759999596,0.6442565299697482,0.69546336222367,0.6447204968944099,0.6485148514851485,0.6442643775420559,0.6579082174115447,0.6122449040412903,0.7254902124404907,0.11324530839920044,0.6393640204881035,True,0.5870646766169154,0.7254901960784313,0.6811224489795918,0.6122448979591837,0.6320754716981132,0.6415094339622641
10,0.7551166197428336,0.8413808260645185,0.6720496894409937,0.6485148514851485,0.6518030166625977,0.6561203097591237,0.6760286484052607,0.6558030025727276,0.6720496894409937,0.6485148514851485,0.6701995892846097,0.6497765551642668,0.6224489808082581,0.6792452931404114,0.05679631233215332,0.6458969735393362,True,0.6517412935323383,0.6666666666666666,0.7423469387755102,0.6224489795918368,0.5613207547169812,0.6792452830188679
11,0.7868749980743115,0.7658231684139797,0.6546583850931676,0.6683168316831684,0.6438859701156616,0.6547927347039445,0.6551253893829211,0.6783945056342783,0.6546583850931676,0.6683168316831684,0.6544010317815455,0.6701287463367294,0.6226415038108826,0.7142857313156128,0.09164422750473022,0.638296773753093,True,0.6318407960199005,0.6274509803921569,0.6913265306122449,0.7142857142857143,0.6084905660377359,0.6226415094339622
12,0.7449594392226293,0.769298391682761,0.6521739130434783,0.6831683168316832,0.6455895304679871,0.6840509788821189,0.6538184924197484,0.7091475940200251,0.6521739130434783,0.6831683168316832,0.6521399142437528,0.6863129175908176,0.6037735939025879,0.7647058963775635,0.16093230247497559,0.6550831644366233,True,0.6616915422885572,0.7647058823529411,0.6760204081632653,0.6836734693877551,0.5990566037735849,0.6037735849056604
13,0.7009623371637784,0.7137739743505206,0.675776397515528,0.7128712871287128,0.6632235646247864,0.7128763455067562,0.675714807707417,0.7339441010290654,0.675776397515528,0.7128712871287128,0.6754619374416155,0.7173961443763424,0.6792452931404114,0.7450980544090271,0.06585276126861572,0.7010228484784053,True,0.6218905472636815,0.7450980392156863,0.7168367346938775,0.7142857142857143,0.6509433962264151,0.6792452830188679
14,0.6805340567460427,0.7995964799608503,0.7080745341614907,0.7128712871287128,0.7014070153236389,0.6841717819203152,0.7081472082712531,0.7162925350062546,0.7080745341614907,0.7128712871287128,0.7078548051677436,0.7100873713158845,0.529411792755127,0.8061224222183228,0.2767106294631958,0.63436386861694,True,0.7164179104477612,0.5294117647058824,0.7321428571428571,0.8061224489795918,0.6556603773584906,0.7169811320754716
